Timestamp,X,Y,Z
2026-04-07 23:29:23.634,482,-429,-145
2026-04-07 23:29:23.682,444,-444,-120
2026-04-07 23:29:23.683,382,-422,-142
2026-04-07 23:29:23.731,234,-385,-35
2026-04-07 23:29:23.780,-125,-144,1084
2026-04-07 23:29:23.829,-345,-529,1081
2026-04-07 23:29:23.877,179,-108,477
2026-04-07 23:29:23.926,180,-191,243
2026-04-07 23:29:23.927,216,-297,622
2026-04-07 23:29:23.976,264,-318,469
2026-04-07 23:29:24.025,298,-350,289
2026-04-07 23:29:24.074,351,-378,138
2026-04-07 23:29:24.122,381,-359,55
2026-04-07 23:29:24.170,432,-354,-103
2026-04-07 23:29:24.170,431,-342,-167
2026-04-07 23:29:24.220,373,-369,-126
2026-04-07 23:29:24.320,322,-313,-90
2026-04-07 23:29:24.321,210,-342,110
2026-04-07 23:29:24.367,134,-348,247
2026-04-07 23:29:24.415,-371,-50,1530
2026-04-07 23:29:24.416,210,-621,657
2026-04-07 23:29:24.464,198,-120,252
2026-04-07 23:29:24.512,180,-380,601
2026-04-07 23:29:24.561,288,-401,383
2026-04-07 23:29:24.611,343,-356,179
2026-04-07 23:29:24.660,367,-437,107
2026-04-07 23:29:24.661,413,-397,-35
2026-04-07 23:29:24.707,411,-354,-59
2026-04-07 23:29:24.757,372,-351,-33
2026-04-07 23:29:24.805,327,-351,12
2026-04-07 23:29:24.855,270,-363,100
2026-04-07 23:29:24.856,157,-383,262
2026-04-07 23:29:24.904,-169,-215,1045
2026-04-07 23:29:24.952,19,-276,911
2026-04-07 23:29:25.000,220,-108,313
2026-04-07 23:29:25.049,148,-228,447
2026-04-07 23:29:25.097,221,-334,457
2026-04-07 23:29:25.098,256,-324,306
2026-04-07 23:29:25.146,309,-399,179
2026-04-07 23:29:25.196,393,-411,88
2026-04-07 23:29:25.243,443,-395,21
2026-04-07 23:29:25.294,423,-392,-2
2026-04-07 23:29:25.339,388,-374,22
2026-04-07 23:29:25.340,326,-358,98
2026-04-07 23:29:25.392,246,-339,152
2026-04-07 23:29:25.439,140,-340,356
2026-04-07 23:29:25.488,-253,-118,1154
2026-04-07 23:29:25.536,193,-286,720
2026-04-07 23:29:25.585,201,-108,353
2026-04-07 23:29:25.585,192,-222,492
2026-04-07 23:29:25.634,273,-345,389
2026-04-07 23:29:25.682,311,-341,249
2026-04-07 23:29:25.732,349,-392,161
2026-04-07 23:29:25.780,358,-380,127
2026-04-07 23:29:25.781,357,-347,88
2026-04-07 23:29:25.828,362,-344,55
2026-04-07 23:29:25.878,360,-369,48
2026-04-07 23:29:25.926,331,-361,94
2026-04-07 23:29:25.975,278,-330,140
2026-04-07 23:29:26.023,156,-314,417
2026-04-07 23:29:26.024,-207,-51,1211
2026-04-07 23:29:26.073,245,-387,665
2026-04-07 23:29:26.121,180,-156,373
2026-04-07 23:29:26.171,197,-232,519
2026-04-07 23:29:26.220,270,-305,355
2026-04-07 23:29:26.267,295,-339,217
2026-04-07 23:29:26.268,387,-392,65
2026-04-07 23:29:26.316,435,-398,-53
2026-04-07 23:29:26.365,436,-399,-111
2026-04-07 23:29:26.415,411,-374,-93
2026-04-07 23:29:26.462,357,-353,-29
2026-04-07 23:29:26.509,270,-361,116
2026-04-07 23:29:26.510,166,-321,334
2026-04-07 23:29:26.559,-112,-95,1026
2026-04-07 23:29:26.610,-21,-413,893
2026-04-07 23:29:26.657,203,-216,408
2026-04-07 23:29:26.706,194,-247,386
2026-04-07 23:29:26.707,271,-297,432
2026-04-07 23:29:26.755,313,-343,252
2026-04-07 23:29:26.804,348,-347,152
2026-04-07 23:29:26.854,390,-393,45
2026-04-07 23:29:26.901,407,-380,-26
2026-04-07 23:29:26.950,408,-388,-70
2026-04-07 23:29:26.950,384,-384,-57
2026-04-07 23:29:26.999,327,-390,45
2026-04-07 23:29:27.048,257,-351,104
2026-04-07 23:29:27.095,153,-340,255
2026-04-07 23:29:27.146,-334,-263,1314
2026-04-07 23:29:27.193,225,-358,710
2026-04-07 23:29:27.194,193,-128,273
2026-04-07 23:29:27.244,183,-278,498
2026-04-07 23:29:27.292,237,-326,457
2026-04-07 23:29:27.340,268,-349,246
2026-04-07 23:29:27.392,322,-402,119
2026-04-07 23:29:27.437,386,-407,15
2026-04-07 23:29:27.438,427,-396,-87
2026-04-07 23:29:27.485,411,-429,-85
2026-04-07 23:29:27.535,367,-430,-9
2026-04-07 23:29:27.582,339,-384,63
2026-04-07 23:29:27.636,252,-347,158
2026-04-07 23:29:27.637,121,-322,362
2026-04-07 23:29:27.680,-288,37,1381
2026-04-07 23:29:27.730,228,-476,552
2026-04-07 23:29:27.779,201,-117,256
2026-04-07 23:29:27.830,185,-263,561
2026-04-07 23:29:27.876,225,-338,432
2026-04-07 23:29:27.876,238,-342,298
2026-04-07 23:29:27.925,295,-399,174
2026-04-07 23:29:27.975,345,-395,100
2026-04-07 23:29:28.024,409,-376,-14
2026-04-07 23:29:28.070,423,-410,-102
2026-04-07 23:29:28.120,372,-422,-39
2026-04-07 23:29:28.120,330,-390,3
2026-04-07 23:29:28.169,255,-379,57
2026-04-07 23:29:28.217,138,-352,234
2026-04-07 23:29:28.267,-436,59,1600
2026-04-07 23:29:28.316,235,-493,568
2026-04-07 23:29:28.365,126,-121,379
2026-04-07 23:29:28.366,182,-274,631
2026-04-07 23:29:28.413,224,-342,450
2026-04-07 23:29:28.460,260,-361,214
2026-04-07 23:29:28.509,352,-405,18
2026-04-07 23:29:28.559,396,-390,-73
2026-04-07 23:29:28.608,460,-366,-175
2026-04-07 23:29:28.609,475,-342,-267
2026-04-07 23:29:28.659,435,-379,-234
2026-04-07 23:29:28.705,395,-360,-257
2026-04-07 23:29:28.754,290,-394,-203
2026-04-07 23:29:28.802,116,-389,25
2026-04-07 23:29:28.803,-605,183,1770
2026-04-07 23:29:28.851,256,-887,611
2026-04-07 23:29:28.899,155,-37,183
2026-04-07 23:29:28.949,123,-341,508
2026-04-07 23:29:28.996,239,-320,502
2026-04-07 23:29:29.048,279,-329,338
2026-04-07 23:29:29.145,330,-369,185
2026-04-07 23:29:29.146,376,-369,54
2026-04-07 23:29:29.146,440,-359,-78
2026-04-07 23:29:29.192,475,-345,-227
2026-04-07 23:29:29.241,438,-367,-233
2026-04-07 23:29:29.291,399,-367,-348
2026-04-07 23:29:29.293,263,-393,-117
2026-04-07 23:29:29.342,135,-374,45
2026-04-07 23:29:29.387,-645,-92,1851
2026-04-07 23:29:29.437,349,-617,468
2026-04-07 23:29:29.485,143,-46,301
2026-04-07 23:29:29.534,176,-333,505
2026-04-07 23:29:29.535,232,-314,574
2026-04-07 23:29:29.584,241,-344,411
2026-04-07 23:29:29.632,287,-389,264
2026-04-07 23:29:29.680,345,-385,135
2026-04-07 23:29:29.727,391,-372,-32
2026-04-07 23:29:29.728,450,-363,-149
2026-04-07 23:29:29.777,426,-425,-216
2026-04-07 23:29:29.826,411,-412,-291
2026-04-07 23:29:29.874,333,-370,-257
2026-04-07 23:29:29.924,166,-376,-32
2026-04-07 23:29:29.973,-628,55,1801
2026-04-07 23:29:29.973,255,-782,537
2026-04-07 23:29:30.021,129,-51,309
2026-04-07 23:29:30.069,179,-334,408
2026-04-07 23:29:30.118,274,-307,574
2026-04-07 23:29:30.168,268,-333,422
2026-04-07 23:29:30.216,252,-405,259
2026-04-07 23:29:30.217,332,-388,104
2026-04-07 23:29:30.265,399,-329,-84
2026-04-07 23:29:30.314,479,-270,-272
