Timestamp,X,Y,Z
2026-01-23 17:20:16.822,-461,-210,-45
2026-01-23 17:20:16.822,-461,-210,-45
2026-01-23 17:20:16.822,-475,-226,-29
2026-01-23 17:20:16.823,-475,-226,-29
2026-01-23 17:20:16.871,-487,-243,-66
2026-01-23 17:20:16.872,-487,-243,-66
2026-01-23 17:20:16.921,-491,-238,-15
2026-01-23 17:20:16.921,-491,-238,-15
2026-01-23 17:20:16.970,-445,-251,-24
2026-01-23 17:20:16.970,-445,-251,-24
2026-01-23 17:20:17.018,-436,-247,-2
2026-01-23 17:20:17.019,-436,-247,-2
2026-01-23 17:20:17.066,-434,-227,10
2026-01-23 17:20:17.068,-434,-227,10
2026-01-23 17:20:17.069,-443,-219,0
2026-01-23 17:20:17.069,-443,-219,0
2026-01-23 17:20:17.117,-436,-166,55
2026-01-23 17:20:17.118,-436,-166,55
2026-01-23 17:20:17.164,-411,-154,51
2026-01-23 17:20:17.165,-411,-154,51
2026-01-23 17:20:17.214,-431,-165,18
2026-01-23 17:20:17.214,-431,-165,18
2026-01-23 17:20:17.262,-476,-142,1
2026-01-23 17:20:17.262,-473,-156,-14
2026-01-23 17:20:17.263,-476,-142,1
2026-01-23 17:20:17.263,-473,-156,-14
2026-01-23 17:20:17.310,-486,-180,4
2026-01-23 17:20:17.311,-486,-180,4
2026-01-23 17:20:17.359,-529,-157,-15
2026-01-23 17:20:17.359,-529,-157,-15
2026-01-23 17:20:17.408,-525,-161,-48
2026-01-23 17:20:17.408,-525,-161,-48
2026-01-23 17:20:17.459,-499,-218,-62
2026-01-23 17:20:17.459,-499,-218,-62
2026-01-23 17:20:17.506,-500,-236,-41
2026-01-23 17:20:17.506,-442,-210,-67
2026-01-23 17:20:17.506,-500,-236,-41
2026-01-23 17:20:17.507,-442,-210,-67
2026-01-23 17:20:17.554,-462,-242,-67
2026-01-23 17:20:17.554,-462,-242,-67
2026-01-23 17:20:17.604,-572,-217,-76
2026-01-23 17:20:17.604,-572,-217,-76
2026-01-23 17:20:17.653,-563,-222,-129
2026-01-23 17:20:17.654,-563,-222,-129
2026-01-23 17:20:17.700,-514,-193,-97
2026-01-23 17:20:17.700,-514,-193,-97
2026-01-23 17:20:17.750,-470,-192,-84
2026-01-23 17:20:17.751,-470,-192,-84
2026-01-23 17:20:17.751,-470,-164,-91
2026-01-23 17:20:17.751,-470,-164,-91
2026-01-23 17:20:17.799,-433,-161,-76
2026-01-23 17:20:17.799,-433,-161,-76
2026-01-23 17:20:17.849,-401,-146,-85
2026-01-23 17:20:17.849,-401,-146,-85
2026-01-23 17:20:17.898,-391,-142,-69
2026-01-23 17:20:17.898,-391,-142,-69
2026-01-23 17:20:17.946,-435,-154,-56
2026-01-23 17:20:17.946,-435,-154,-56
2026-01-23 17:20:17.994,-487,-145,-57
2026-01-23 17:20:17.994,-568,-155,-54
2026-01-23 17:20:17.995,-487,-145,-57
2026-01-23 17:20:17.996,-568,-155,-54
2026-01-23 17:20:18.043,-602,-176,-91
2026-01-23 17:20:18.043,-602,-176,-91
2026-01-23 17:20:18.091,-536,-202,-41
2026-01-23 17:20:18.091,-536,-202,-41
2026-01-23 17:20:18.139,-434,-226,6
2026-01-23 17:20:18.140,-434,-226,6
2026-01-23 17:20:18.188,-486,-178,-17
2026-01-23 17:20:18.189,-486,-178,-17
2026-01-23 17:20:18.237,-463,-142,-67
2026-01-23 17:20:18.238,-463,-142,-67
2026-01-23 17:20:18.238,-406,-158,-59
2026-01-23 17:20:18.238,-406,-158,-59
2026-01-23 17:20:18.288,-362,-188,-76
2026-01-23 17:20:18.289,-362,-188,-76
2026-01-23 17:20:18.335,-365,-231,-54
2026-01-23 17:20:18.336,-365,-231,-54
2026-01-23 17:20:18.385,-399,-201,-2
2026-01-23 17:20:18.386,-399,-201,-2
2026-01-23 17:20:18.432,-444,-209,-3
2026-01-23 17:20:18.432,-444,-209,-3
2026-01-23 17:20:18.433,-459,-167,51
2026-01-23 17:20:18.433,-459,-167,51
