Timestamp,X,Y,Z
2026-01-26 13:21:23.864,11,-404,-308
2026-01-26 13:21:23.913,-14,-394,-363
2026-01-26 13:21:23.963,7,-415,-367
2026-01-26 13:21:24.010,52,-429,-397
2026-01-26 13:21:24.011,50,-444,-382
2026-01-26 13:21:24.059,30,-441,-312
2026-01-26 13:21:24.108,32,-447,-249
2026-01-26 13:21:24.157,49,-350,-193
2026-01-26 13:21:24.207,27,-312,-176
2026-01-26 13:21:24.256,43,-335,-178
2026-01-26 13:21:24.257,63,-334,-173
2026-01-26 13:21:24.305,54,-414,-221
2026-01-26 13:21:24.354,19,-475,-222
2026-01-26 13:21:24.402,9,-522,-264
2026-01-26 13:21:24.451,-21,-606,-293
2026-01-26 13:21:24.499,-35,-590,-315
2026-01-26 13:21:24.500,-80,-600,-330
2026-01-26 13:21:24.548,-95,-456,-201
2026-01-26 13:21:24.598,-47,-374,-187
2026-01-26 13:21:24.647,-27,-417,-166
2026-01-26 13:21:24.696,-14,-393,-127
2026-01-26 13:21:24.744,-12,-439,-142
2026-01-26 13:21:24.745,19,-412,-117
2026-01-26 13:21:24.792,54,-351,-117
2026-01-26 13:21:24.842,80,-397,-157
2026-01-26 13:21:24.891,64,-385,-129
2026-01-26 13:21:24.939,81,-388,-149
2026-01-26 13:21:24.988,85,-441,-140
2026-01-26 13:21:24.990,87,-458,-142
2026-01-26 13:21:25.037,109,-544,-234
2026-01-26 13:21:25.084,91,-661,-251
2026-01-26 13:21:25.134,60,-710,-302
2026-01-26 13:21:25.182,63,-747,-351
2026-01-26 13:21:25.183,12,-700,-373
2026-01-26 13:21:25.232,-59,-546,-325
2026-01-26 13:21:25.280,-79,-423,-337
2026-01-26 13:21:25.329,-70,-370,-327
2026-01-26 13:21:25.378,-49,-366,-352
2026-01-26 13:21:25.429,-38,-402,-369
2026-01-26 13:21:25.430,-4,-426,-361
2026-01-26 13:21:25.476,23,-408,-263
2026-01-26 13:21:25.522,49,-371,-222
2026-01-26 13:21:25.573,45,-423,-222
2026-01-26 13:21:25.621,39,-359,-185
2026-01-26 13:21:25.670,49,-340,-188
2026-01-26 13:21:25.671,31,-350,-216
2026-01-26 13:21:25.720,23,-377,-239
2026-01-26 13:21:25.767,33,-474,-294
2026-01-26 13:21:25.818,-20,-542,-320
2026-01-26 13:21:25.866,-42,-573,-296
2026-01-26 13:21:25.913,-56,-565,-302
2026-01-26 13:21:25.914,-77,-522,-246
2026-01-26 13:21:25.961,-80,-473,-224
2026-01-26 13:21:26.010,-41,-470,-231
2026-01-26 13:21:26.060,-30,-447,-181
2026-01-26 13:21:26.110,-20,-434,-170
2026-01-26 13:21:26.158,28,-411,-114
2026-01-26 13:21:26.159,68,-336,-67
2026-01-26 13:21:26.208,71,-318,-106
2026-01-26 13:21:26.254,69,-326,-155
2026-01-26 13:21:26.304,86,-350,-160
2026-01-26 13:21:26.353,84,-491,-170
2026-01-26 13:21:26.354,75,-573,-246
2026-01-26 13:21:26.403,38,-692,-337
2026-01-26 13:21:26.452,-26,-714,-378
2026-01-26 13:21:26.499,-54,-630,-403
2026-01-26 13:21:26.549,-62,-559,-416
2026-01-26 13:21:26.599,-59,-487,-348
2026-01-26 13:21:26.600,-30,-410,-352
2026-01-26 13:21:26.645,23,-446,-375
2026-01-26 13:21:26.693,11,-437,-291
2026-01-26 13:21:26.741,13,-396,-251
2026-01-26 13:21:26.792,29,-372,-166
2026-01-26 13:21:26.841,50,-338,-118
2026-01-26 13:21:26.841,39,-303,-140
2026-01-26 13:21:26.890,31,-422,-136
2026-01-26 13:21:26.938,50,-460,-218
2026-01-26 13:21:26.988,51,-419,-190
2026-01-26 13:21:27.036,11,-606,-176
2026-01-26 13:21:27.088,3,-654,-185
2026-01-26 13:21:27.088,-34,-639,-206
2026-01-26 13:21:27.134,-76,-671,-157
2026-01-26 13:21:27.182,-94,-542,-57
2026-01-26 13:21:27.230,-25,-434,-56
2026-01-26 13:21:27.280,-47,-444,-17
2026-01-26 13:21:27.328,-49,-433,-21
2026-01-26 13:21:27.329,7,-413,12
